,_id,uuid,user_id,session_id,page,timestamp,key_stroke,zoom_level,lng,lat,stats,timestamp_pst
274,{'$oid': '6627eeeefb500f596ec80f29'},fec61d5e-3ac9-4091-a49d-c045caefaa6d,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:02.785000+00:00,-,3.813781191217037,-96.0,39.82830000000004,"In the current view:

Percentage of transit commuters is high in the top-right, and the top-left.

Percentage of transit commuters is low in the bottom-right.

The average percentage of transit commuters is 2.5%.

The state with the highest percentage of transit commuters is District of Columbia, with 25.5% of people who take transit to work.

The state with the lowest percentage of transit commuters is Mississippi, with 0.3% of people who take transit to work.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-23 10:25:02.785000-07:00
275,{'$oid': '6627eef0fb500f596ec80f2a'},176126eb-f874-4d61-b708-ad7b7cefb05c,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:04.884000+00:00,m,3.813781191217037,-96.0,39.82830000000004,Now interacting with the map.,2024-04-23 10:25:04.884000-07:00
276,{'$oid': '6627eef6fb500f596ec80f2b'},095661f8-05ed-4aa8-bd8d-9da7d1778fa6,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:10.363000+00:00,i,3.813781191217037,-96.0,39.82830000000004,Now interacting with the map.,2024-04-23 10:25:10.363000-07:00
277,{'$oid': '6627eefbfb500f596ec80f2c'},43335112-8dd2-465f-8803-821384bbd2e1,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:15.159000+00:00,Control,3.813781191217037,-96.0,39.82830000000004,"In the current view:

Percentage of transit commuters is high in the top-right, and the top-left.

No regions with particularly low percentage of transit commuters.

The average percentage of transit commuters is 2.5%.

The state with the highest percentage of transit commuters is District of Columbia, with 25.5% of people who take transit to work.

The state with the lowest percentage of transit commuters is Mississippi, with 0.3% of people who take transit to work.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-23 10:25:15.159000-07:00
278,{'$oid': '6627eefcfb500f596ec80f2d'},b97c62aa-097a-405d-a817-3c1ee79388b6,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:16.034000+00:00,ArrowRight,3.813781191217037,-96.0,39.82830000000004,"In the current view:

Percentage of transit commuters is high in the top-right, and the top-left.

No regions with particularly low percentage of transit commuters.

The average percentage of transit commuters is 2.5%.

The state with the highest percentage of transit commuters is District of Columbia, with 25.5% of people who take transit to work.

The state with the lowest percentage of transit commuters is Mississippi, with 0.3% of people who take transit to work.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-23 10:25:16.034000-07:00
279,{'$oid': '6627eefdfb500f596ec80f2e'},b9ad6abe-9107-4b19-8314-1ad80dea0cf0,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:17.748000+00:00,ArrowDown,3.813781191217037,-96.0,35.88220562947019,"In the current view:

Percentage of transit commuters is high in the top-right, and the top-left.

No regions with particularly low percentage of transit commuters.

The average percentage of transit commuters is 2.5%.

The state with the highest percentage of transit commuters is District of Columbia, with 25.5% of people who take transit to work.

The state with the lowest percentage of transit commuters is Mississippi, with 0.3% of people who take transit to work.

Press l to hear the boundary of the current view.

Press m to interact with the map.",2024-04-23 10:25:17.748000-07:00
280,{'$oid': '6627ef00fb500f596ec80f2f'},72f4f55b-cda2-4d73-9167-80e4de490544,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:20.702000+00:00,ArrowUp,3.813781191217037,-96.0,39.828300000000525,"Moved right, centered on Oklahoma.

Press i to get more information.",2024-04-23 10:25:20.702000-07:00
281,{'$oid': '6627ef06fb500f596ec80f30'},32e70162-d146-4878-a766-f9a8d9e0fe23,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:26.318000+00:00,ArrowUp,3.813781191217037,-96.0,41.925418283187554,"Moved down, centered on Kansas.

Press i to get more information.",2024-04-23 10:25:26.318000-07:00
282,{'$oid': '6627ef08fb500f596ec80f31'},3d6214aa-efe3-4c49-9668-b07624e10901,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:28.317000+00:00,ArrowUp,3.813781191217037,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 10:25:28.317000-07:00
283,{'$oid': '6627ef0afb500f596ec80f32'},be330112-11f3-4d3a-9ad7-54aaa1c34923,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:30.897000+00:00,ArrowRight,3.813781191217037,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 10:25:30.897000-07:00
284,{'$oid': '6627ef0dfb500f596ec80f33'},6b11652c-d3b9-438b-b1ff-f8ec4b11d0aa,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:33.112000+00:00,ArrowRight,3.813781191217037,-96.0,41.925418283187554,"Moved up, centered on Iowa.

Press i to get more information.",2024-04-23 10:25:33.112000-07:00
285,{'$oid': '6627ef0ffb500f596ec80f34'},28df559f-fc14-4caa-852e-8a5caa234899,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:35.382000+00:00,Control,3.813781191217037,-96.0,41.925418283187554,"Moved right, centered on Iowa.

Press i to get more information.",2024-04-23 10:25:35.382000-07:00
286,{'$oid': '6627ef19fb500f596ec80f35'},c28427c1-60f7-48a0-b565-9f35449f8d61,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:44.985000+00:00,-,3.813781191217037,-96.0,41.925418283187554,"Moved right, centered on Iowa.

Press i to get more information.",2024-04-23 10:25:44.985000-07:00
287,{'$oid': '6627ef1afb500f596ec80f36'},bf644aaa-4cb0-4c20-a4db-f7438cd98e47,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:46.310000+00:00,0,3.813781191217037,-96.0,41.925418283187554,"Moved right, centered on Iowa.

Press i to get more information.",2024-04-23 10:25:46.310000-07:00
288,{'$oid': '6627ef1cfb500f596ec80f37'},f24be82d-c64e-40c1-8504-ba72698ebac1,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:48.841000+00:00,=,5.0,-96.0,41.925418283187554,"Moved right, centered on Iowa.

Press i to get more information.",2024-04-23 10:25:48.841000-07:00
289,{'$oid': '6627ef20fb500f596ec80f38'},47876050-2d2f-4601-ae66-9b0f33b41792,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:52.248000+00:00,Control,5.0,-96.0,41.925418283187554,"Zoomed out, now at state level, centered on Iowa.

Press i to get more information.",2024-04-23 10:25:52.248000-07:00
290,{'$oid': '6627ef22fb500f596ec80f39'},dee1e7de-bb0f-43f6-8a1a-d710443b8f89,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:54.426000+00:00,NumLock,5.0,-96.0,41.925418283187554,"Zoomed out, now at state level, centered on Iowa.

Press i to get more information.",2024-04-23 10:25:54.426000-07:00
291,{'$oid': '6627ef24fb500f596ec80f3a'},fa4215c0-2107-4438-a0fd-4203a26c885e,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:25:55.977000+00:00,+,6.0,-96.0,41.925418283187554,"Zoomed out, now at state level, centered on Iowa.

Press i to get more information.",2024-04-23 10:25:55.977000-07:00
292,{'$oid': '6627ef28fb500f596ec80f3b'},5f7ecad0-ac03-4932-b0d2-48f09fcb90b9,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:00.825000+00:00,Control,6.0,-96.0,41.925418283187554,"Zoomed in, now at county level, centered on Monona, Iowa.

Press i to get more information.",2024-04-23 10:26:00.825000-07:00
293,{'$oid': '6627ef2dfb500f596ec80f3c'},3b705846-156b-4eab-9414-ce387b37b2b9,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:05.441000+00:00,ArrowDown,6.0,-96.0,41.10278830740614,"Zoomed in, now at county level, centered on Monona, Iowa.

Press i to get more information.",2024-04-23 10:26:05.441000-07:00
294,{'$oid': '6627ef31fb500f596ec80f3d'},eecd0d9a-10b5-4475-a335-46212ed869b2,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:09.509000+00:00,ArrowRight,6.0,-94.90136718750034,41.10278830740614,"Zoomed in, now at county level, centered on Monona, Iowa.

Press i to get more information.",2024-04-23 10:26:09.509000-07:00
295,{'$oid': '6627ef34fb500f596ec80f3e'},40ecc188-8a8b-47ce-8501-356c430b724e,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:12.868000+00:00,ArrowRight,6.0,-93.80273437500068,41.10278830740614,"Moved down, centered on Adams, Iowa.

Press i to get more information.",2024-04-23 10:26:12.868000-07:00
296,{'$oid': '6627ef37fb500f596ec80f3f'},add52da5-d7f0-494c-a5f7-a4469c3153ec,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:15.669000+00:00,ArrowRight,6.0,-92.70410156250102,41.10278830740614,"Moved right, centered on Clarke, Iowa.

Press i to get more information.",2024-04-23 10:26:15.669000-07:00
297,{'$oid': '6627ef3afb500f596ec80f40'},12ece280-7417-481a-a55c-e62d629ef610,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:18.109000+00:00,ArrowRight,6.0,-91.60546875000136,41.10278830740614,"Moved right, centered on Monroe, Iowa.

Press i to get more information.",2024-04-23 10:26:18.109000-07:00
298,{'$oid': '6627ef3cfb500f596ec80f41'},0d6b85c5-e4a3-4355-a7aa-7d3e108f3de4,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:20.559000+00:00,ArrowRight,6.0,-90.5068359375017,41.10278830740614,"Moved right, centered on Henry, Iowa.

Press i to get more information.",2024-04-23 10:26:20.559000-07:00
299,{'$oid': '6627ef40fb500f596ec80f42'},9af0fa22-7979-430b-8a6f-487c8f5d813e,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:23.650000+00:00,ArrowRight,6.0,-89.40820312500205,41.10278830740614,"Moved right, centered on Mercer, Illinois.

Press i to get more information.",2024-04-23 10:26:23.650000-07:00
300,{'$oid': '6627ef41fb500f596ec80f43'},7a8252ba-4884-4029-95dc-8a80ff981b07,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:25.861000+00:00,ArrowRight,6.0,-88.30957031250239,41.10278830740614,"Moved right, centered on Marshall, Illinois.

Press i to get more information.",2024-04-23 10:26:25.861000-07:00
301,{'$oid': '6627ef44fb500f596ec80f44'},d8ff9b24-aed0-4438-8a8e-301def719c8b,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:28.494000+00:00,ArrowRight,6.0,-87.21093750000273,41.10278830740614,"Moved right, centered on Livingston, Illinois.

Press i to get more information.",2024-04-23 10:26:28.494000-07:00
302,{'$oid': '6627ef45fb500f596ec80f45'},b82cdd12-6783-43a1-a52c-93be44a975cf,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:29.479000+00:00,ArrowRight,6.0,-86.11230468750307,41.10278830740614,"Moved right, centered on Jasper, Indiana.

Press i to get more information.",2024-04-23 10:26:29.479000-07:00
303,{'$oid': '6627ef46fb500f596ec80f46'},efa71392-066d-4a75-8ce1-690c53e285fd,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:30.003000+00:00,ArrowRight,6.0,-85.01367187500341,41.10278830740614,"Moved right, centered on Fulton, Indiana.

Press i to get more information.",2024-04-23 10:26:30.003000-07:00
304,{'$oid': '6627ef4afb500f596ec80f47'},c63048b6-5486-4958-9486-fb6913ea9816,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:33.972000+00:00,ArrowRight,6.0,-83.91503906250375,41.10278830740614,"Moved right, centered on Allen, Indiana.

Press i to get more information.",2024-04-23 10:26:33.972000-07:00
305,{'$oid': '6627ef4afb500f596ec80f48'},3edb3381-9c9a-482d-9753-6c8131b7baea,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:34.486000+00:00,ArrowRight,6.0,-82.81640625000409,41.10278830740614,"Moved right, centered on Allen, Indiana.

Press i to get more information.",2024-04-23 10:26:34.486000-07:00
306,{'$oid': '6627ef4bfb500f596ec80f49'},54c423ca-1903-44e5-80a5-8299497bbffd,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:35.072000+00:00,ArrowRight,6.0,-81.71777343750443,41.10278830740614,"Moved right, centered on Putnam, Ohio.

Press i to get more information.",2024-04-23 10:26:35.072000-07:00
307,{'$oid': '6627ef4efb500f596ec80f4a'},f076e38d-9e0e-42a7-8406-2d5eefc55651,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:38.292000+00:00,ArrowRight,6.0,-80.61914062500477,41.10278830740614,"Moved right, centered on Medina, Ohio.

Press i to get more information.",2024-04-23 10:26:38.292000-07:00
308,{'$oid': '6627ef4ffb500f596ec80f4b'},baf1a7b4-d6cf-457f-aa35-1db88721c328,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:38.817000+00:00,ArrowRight,6.0,-79.52050781250512,41.10278830740614,"Moved right, centered on Mahoning, Ohio.

Press i to get more information.",2024-04-23 10:26:38.817000-07:00
309,{'$oid': '6627ef4ffb500f596ec80f4c'},400ce811-ee16-40d7-90e4-a4d3d58cab2c,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:39.682000+00:00,ArrowRight,6.0,-78.42187500000546,41.10278830740614,"Moved right, centered on Mahoning, Ohio.

Press i to get more information.",2024-04-23 10:26:39.682000-07:00
310,{'$oid': '6627ef50fb500f596ec80f4d'},fb9bc6bb-6d5d-471e-8ee1-44cb0844b126,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:40.158000+00:00,ArrowRight,6.0,-77.3232421875058,41.10278830740614,"Moved right, centered on Clarion, Pennsylvania.

Press i to get more information.",2024-04-23 10:26:40.158000-07:00
311,{'$oid': '6627ef54fb500f596ec80f4e'},66119257-69ab-4277-b01f-6c92b44b7cb3,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:43.989000+00:00,ArrowRight,6.0,-76.22460937500614,41.10278830740614,"Moved right, centered on Clinton, Pennsylvania.

Press i to get more information.",2024-04-23 10:26:43.989000-07:00
312,{'$oid': '6627ef57fb500f596ec80f4f'},235c9b9a-5fcd-4204-a24d-bdabdcfe1f2c,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:47.181000+00:00,ArrowRight,6.0,-75.12597656250648,41.10278830740614,"Moved right, centered on Luzerne, Pennsylvania.

Press i to get more information.",2024-04-23 10:26:47.181000-07:00
313,{'$oid': '6627ef57fb500f596ec80f50'},cbed38ed-7cd4-4573-bf37-d0002b2d656f,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:47.648000+00:00,ArrowRight,6.0,-74.02734375000682,41.10278830740614,"Moved right, centered on Monroe, Pennsylvania.

Press i to get more information.",2024-04-23 10:26:47.648000-07:00
314,{'$oid': '6627ef58fb500f596ec80f51'},30773384-0fad-453c-a826-c1c2d37ed0f9,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:48.152000+00:00,ArrowRight,6.0,-72.92871093750716,41.10278830740614,"Moved right, centered on Monroe, Pennsylvania.

Press i to get more information.",2024-04-23 10:26:48.152000-07:00
315,{'$oid': '6627ef58fb500f596ec80f52'},f40c5e10-2a07-4713-adae-90724dc2d076,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:48.705000+00:00,ArrowRight,6.0,-71.8300781250075,41.10278830740614,"Moved right, centered on Rockland, New York.

Press i to get more information.",2024-04-23 10:26:48.705000-07:00
316,{'$oid': '6627ef59fb500f596ec80f53'},7a99b28e-477e-475d-9d63-7869061e19f0,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:49.292000+00:00,ArrowRight,6.0,-71.03125,41.10278830740614,"Moved right, centered on Suffolk, New York.

Press i to get more information.",2024-04-23 10:26:49.292000-07:00
317,{'$oid': '6627ef5cfb500f596ec80f54'},e1302f1a-138c-4093-8cc5-d669476fd559,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:52.371000+00:00,ArrowRight,6.0,-71.03125,41.10278830740614,"Currently out of bounds. Please move back on the map.

Press i to get more information.",2024-04-23 10:26:52.371000-07:00
318,{'$oid': '6627ef5cfb500f596ec80f55'},5ca451fb-07ac-4789-ad99-3f35fd3fdccd,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:52.874000+00:00,ArrowRight,6.0,-71.03125,41.10278830740614,"Currently out of bounds. Please move back on the map.

Press i to get more information.",2024-04-23 10:26:52.874000-07:00
319,{'$oid': '6627ef5ffb500f596ec80f56'},eb384a83-2c45-497f-8446-c7f1e50095e5,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:54.967000+00:00,Control,6.0,-71.03125,41.10278830740614,"Currently out of bounds. Please move back on the map.

Press i to get more information.",2024-04-23 10:26:54.967000-07:00
320,{'$oid': '6627ef60fb500f596ec80f57'},a22595ca-0ef2-4507-baf2-a7c8109aabc7,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:56.526000+00:00,ArrowRight,6.0,-71.03125,41.10278830740614,"Currently out of bounds. Please move back on the map.

Press i to get more information.",2024-04-23 10:26:56.526000-07:00
321,{'$oid': '6627ef62fb500f596ec80f58'},a5e1667f-3137-493b-98cb-fcd1f462bda3,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:26:58.804000+00:00,ArrowLeft,6.0,-72.12988281250023,41.10278830740614,"Currently out of bounds. Please move back on the map.

Press i to get more information.",2024-04-23 10:26:58.804000-07:00
322,{'$oid': '6627ef65fb500f596ec80f59'},4efe68ad-61a3-4c5d-9c07-cd029a6c08f7,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:27:01.799000+00:00,Control,6.0,-72.12988281250023,41.10278830740614,"Moved right, centered on Suffolk, New York.

Press i to get more information.",2024-04-23 10:27:01.799000-07:00
323,{'$oid': '6627ef67fb500f596ec80f5a'},01fa420f-6a5a-42d9-b99a-38ac193fd39b,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:27:03.071000+00:00,ArrowUp,6.0,-72.12988281250023,41.92541828318792,"Moved right, centered on Suffolk, New York.

Press i to get more information.",2024-04-23 10:27:03.071000-07:00
324,{'$oid': '6627ef6afb500f596ec80f5b'},1b3f94af-d91a-4211-a6ec-83eca2e9f631,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:27:06.621000+00:00,ArrowRight,6.0,-71.03125000000057,41.92541828318792,"Moved left, centered on Northeastern Connecticut, Connecticut.

Press i to get more information.",2024-04-23 10:27:06.621000-07:00
325,{'$oid': '6627ef6dfb500f596ec80f5c'},616e0fca-8e3d-4a88-8fdf-bb92ff378a40,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:27:09.848000+00:00,ArrowRight,6.0,-71.03125,41.92541828318792,"Moved up, centered on Bristol, Massachusetts.

Press i to get more information.",2024-04-23 10:27:09.848000-07:00
326,{'$oid': '6627ef70fb500f596ec80f5d'},0beffeb1-c426-471f-b13f-e1a008c04ce5,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:27:12.782000+00:00,ArrowRight,6.0,-71.03125,41.92541828318792,"Moved right, centered on Bristol, Massachusetts.

Press i to get more information.",2024-04-23 10:27:12.782000-07:00
327,{'$oid': '6627ef76fb500f596ec80f5e'},74c76fb1-30e2-46c6-94cb-74800367541c,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:27:17.999000+00:00,ArrowDown,6.0,-71.03125,41.10278830740654,"Moved right, centered on Bristol, Massachusetts.

Press i to get more information.",2024-04-23 10:27:17.999000-07:00
328,{'$oid': '6627ef78fb500f596ec80f5f'},876582ed-9a03-4fb4-822e-722e4ccdd8cb,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:27:20.594000+00:00,ArrowUp,6.0,-71.03125,41.92541828318835,"Currently out of bounds. Please move back on the map.

Press i to get more information.",2024-04-23 10:27:20.594000-07:00
329,{'$oid': '6627ef82fb500f596ec80f60'},145de444-75b1-4272-a393-700b6e3a7a0b,user3,cae46c27-29e3-4ba1-a56d-0d5048c26313,transit,2024-04-23 17:27:30.775000+00:00,Control,6.0,-71.03125,41.92541828318835,"Moved down, centered on Bristol, Massachusetts.

Press i to get more information.",2024-04-23 10:27:30.775000-07:00
